"","Address","Restaurant","Food","Price","Cuisine","Latitude","Longitude"
"1159","39 John St Charleston, SC, 29403","Coast","Parmesan Mashed Potatoes Sides for The Table","








4.99


","Seafood, American",32.7882886,-79.9370647
"1160","39 John St Charleston, SC, 29403","Coast","Fried Brussels Sprouts With Capers and Garlic Sides for The Table","








4.99


","Seafood, American",32.7882886,-79.9370647
"1161","39 John St Charleston, SC, 29403","Coast","Jalapeno Cheddar Cornbread Sides for The Table","








4.99


","Seafood, American",32.7882886,-79.9370647
"1162","39 John St Charleston, SC, 29403","Coast","Hushpuppies With Honey Butter Sides for The Table","








4.99


","Seafood, American",32.7882886,-79.9370647
"1163","39 John St Charleston, SC, 29403","Coast","Creamed Spinach With Shallots And Bacon Sides for The Table","








4.99


","Seafood, American",32.7882886,-79.9370647
"1164","39 John St Charleston, SC, 29403","Coast","Chicken Fingers Kids","








8.00


","Seafood, American",32.7882886,-79.9370647
"1165","39 John St Charleston, SC, 29403","Coast","Fried Shrimp Kids","








8.00


","Seafood, American",32.7882886,-79.9370647
"1166","39 John St Charleston, SC, 29403","Coast","Pasta Kids","








5.00


","Seafood, American",32.7882886,-79.9370647
"1167","39 John St Charleston, SC, 29403","Coast","Grilled Cheese Kids","








5.00


","Seafood, American",32.7882886,-79.9370647
"1168","39 John St Charleston, SC, 29403","Coast","Quesadilla Kids","










5.00+


","Seafood, American",32.7882886,-79.9370647
"1169","39 John St Charleston, SC, 29403","Coast","Fish Sticks Kids","








8.00


","Seafood, American",32.7882886,-79.9370647
"1170","39 John St Charleston, SC, 29403","Coast","Coast Lime Pie Dessert","








8.00


","Seafood, American",32.7882886,-79.9370647
"1171","39 John St Charleston, SC, 29403","Coast","Triple Layer Chocolate Cake Dessert","








8.00


","Seafood, American",32.7882886,-79.9370647
"1172","39 John St Charleston, SC, 29403","Coast","White Chocolate Banana Bread Pudding Dessert","








8.00


","Seafood, American",32.7882886,-79.9370647
"1173","39 John St Charleston, SC, 29403","Coast","Coconut Blondie Sundae Dessert","








8.00


","Seafood, American",32.7882886,-79.9370647
"1174","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Mozzarella Sticks","








3.99


","Seafood, American",32.8655566,-79.9887144
"1175","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Baked Potato","








3.19


","Seafood, American",32.8655566,-79.9887144
"1176","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Kid's Batter Dipped Fish Meal","








4.99


","Seafood, American",32.8655566,-79.9887144
"1177","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Kid's Chicken Tenders Meal","








4.99


","Seafood, American",32.8655566,-79.9887144
"1178","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Clam Strips","








3.99


","Seafood, American",32.8655566,-79.9887144
"1179","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Side Salad","








3.19


","Seafood, American",32.8655566,-79.9887144
"1180","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Cheesecake","








2.99


","Seafood, American",32.8655566,-79.9887144
"1181","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Kid's Popcorn Shrimp Meal","








4.99


","Seafood, American",32.8655566,-79.9887144
"1182","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Clam Strips & Butterfly Shrimp","








4.99


","Seafood, American",32.8655566,-79.9887144
"1183","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Corn on the Cob","








3.19


","Seafood, American",32.8655566,-79.9887144
"1184","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Funnel Cake Stix","








2.99


","Seafood, American",32.8655566,-79.9887144
"1185","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Kid's Grilled Fish Tenders Meal","








4.99


","Seafood, American",32.8655566,-79.9887144
"1186","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Jalapeno Poppers","








3.99


","Seafood, American",32.8655566,-79.9887144
"1187","4008 Rivers Ave Charleston, SC, 29405","Captain D's","French Fries","








2.49


","Seafood, American",32.8655566,-79.9887144
"1188","4008 Rivers Ave Charleston, SC, 29405","Captain D's","15 Pieces Butterfly Shrimp Meal","








9.09


","Seafood, American",32.8655566,-79.9887144
"1189","4008 Rivers Ave Charleston, SC, 29405","Captain D's","2 Pieces Catfish Meal","








9.79


","Seafood, American",32.8655566,-79.9887144
"1190","4008 Rivers Ave Charleston, SC, 29405","Captain D's","3 Pieces Batter Dipped Fish Meal","








9.79


","Seafood, American",32.8655566,-79.9887144
"1191","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Fried Okra","








3.19


","Seafood, American",32.8655566,-79.9887144
"1192","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Deluxe Seafood Platter","








10.73


","Seafood, American",32.8655566,-79.9887144
"1193","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Catfish Feast","








11.59


","Seafood, American",32.8655566,-79.9887144
"1194","4008 Rivers Ave Charleston, SC, 29405","Captain D's","2 Pieces Batter Dipped Fish Meal","








8.49


","Seafood, American",32.8655566,-79.9887144
"1195","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Green Beans","








2.49


","Seafood, American",32.8655566,-79.9887144
"1196","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Supreme Sampler","








10.99


","Seafood, American",32.8655566,-79.9887144
"1197","4008 Rivers Ave Charleston, SC, 29405","Captain D's","2 Pieces Fish and 6 Pieces Butterfly Shrimp Meal","








10.49


","Seafood, American",32.8655566,-79.9887144
"1198","4008 Rivers Ave Charleston, SC, 29405","Captain D's","4 Pieces Batter Dipped Fish Meal","








10.79


","Seafood, American",32.8655566,-79.9887144
"1199","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Coleslaw","








2.49


","Seafood, American",32.8655566,-79.9887144
"1200","4008 Rivers Ave Charleston, SC, 29405","Captain D's","4 Pieces Chicken","








9.45


","Seafood, American",32.8655566,-79.9887144
"1201","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Gallon of Tea","








4.79


","Seafood, American",32.8655566,-79.9887144
"1202","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Soft Drink","








2.29


","Seafood, American",32.8655566,-79.9887144
"1203","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Broccoli","








2.49


","Seafood, American",32.8655566,-79.9887144
"1204","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Southern-Style Fish Tenders Meal","








8.09


","Seafood, American",32.8655566,-79.9887144
"1205","4008 Rivers Ave Charleston, SC, 29405","Captain D's","1 Piece Batter Dipped Fish","








2.69


","Seafood, American",32.8655566,-79.9887144
"1206","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Kid's Soft Drink","








1.49


","Seafood, American",32.8655566,-79.9887144
"1207","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Loaded Baked Potato","








4.19


","Seafood, American",32.8655566,-79.9887144
"1208","4008 Rivers Ave Charleston, SC, 29405","Captain D's","2 Pieces Fish and 2 Pieces Chicken","








9.99


","Seafood, American",32.8655566,-79.9887144
"1209","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Butterfly Shrimp","








2.99


","Seafood, American",32.8655566,-79.9887144
"1210","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Bottle of Water","








1.99


","Seafood, American",32.8655566,-79.9887144
"1211","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Mac and Cheese","








3.19


","Seafood, American",32.8655566,-79.9887144
"1212","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Wild Alaskan Salmon Meal","








9.99


","Seafood, American",32.8655566,-79.9887144
"1213","4008 Rivers Ave Charleston, SC, 29405","Captain D's","2 Pieces Chicken","








3.59


","Seafood, American",32.8655566,-79.9887144
"1214","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Wild Alaskan Salmon Salad","








9.69


","Seafood, American",32.8655566,-79.9887144
"1215","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Grilled White Fish & Shrimp Skewer Meal","








10.79


","Seafood, American",32.8655566,-79.9887144
"1216","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Lemon Pepper White Fish Meal","








8.99


","Seafood, American",32.8655566,-79.9887144
"1217","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Hush Puppies","








2.99


","Seafood, American",32.8655566,-79.9887144
"1218","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Fried Chicken Salad","








9.69


","Seafood, American",32.8655566,-79.9887144
"1219","4008 Rivers Ave Charleston, SC, 29405","Captain D's","2 Pieces Fish & 2 Pieces Chicken Meal","








9.99


","Seafood, American",32.8655566,-79.9887144
"1220","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Shrimp Skewers Meal","








10.49


","Seafood, American",32.8655566,-79.9887144
"1221","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Shrimp Skewer","








3.69


","Seafood, American",32.8655566,-79.9887144
"1222","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Grilled Shrimp Salad","








9.69


","Seafood, American",32.8655566,-79.9887144
"1223","4008 Rivers Ave Charleston, SC, 29405","Captain D's","4 Pieces Chicken Meal","








9.49


","Seafood, American",32.8655566,-79.9887144
"1224","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Grilled Tilapia Meal","








9.49


","Seafood, American",32.8655566,-79.9887144
"1225","4008 Rivers Ave Charleston, SC, 29405","Captain D's","10 Pieces Fish Family Meal","








28.99


","Seafood, American",32.8655566,-79.9887144
"1226","4008 Rivers Ave Charleston, SC, 29405","Captain D's","The Giant Fish Sandwich and Side","








7.99


","Seafood, American",32.8655566,-79.9887144
"1227","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Kid's Southern-Style Fish Tenders","








4.99


","Seafood, American",32.8655566,-79.9887144
"1228","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Seafood Feast Family Meal","








39.15


","Seafood, American",32.8655566,-79.9887144
"1229","4008 Rivers Ave Charleston, SC, 29405","Captain D's","Chicken Family Meal","








29.99


","Seafood, American",32.8655566,-79.9887144
"1230","41 S Market St Charleston, SC, 29401","Charleston Crab House","Southern Fried Green Tomatoes","








9.75


","Seafood, American",32.7807917,-79.9282554
"1231","41 S Market St Charleston, SC, 29401","Charleston Crab House","Hushpuppies","








5.95


","Seafood, American",32.7807917,-79.9282554
"1232","41 S Market St Charleston, SC, 29401","Charleston Crab House","Chilled Peel 'n Eat Shrimp","








11.75


","Seafood, American",32.7807917,-79.9282554
"1233","41 S Market St Charleston, SC, 29401","Charleston Crab House","Crab Stuffed Mushrooms","








12.75


","Seafood, American",32.7807917,-79.9282554
"1234","41 S Market St Charleston, SC, 29401","Charleston Crab House","Steamed Mussels","








12.95


","Seafood, American",32.7807917,-79.9282554
"1235","41 S Market St Charleston, SC, 29401","Charleston Crab House","Chilled Crab Dip","








9.75


","Seafood, American",32.7807917,-79.9282554
"1236","41 S Market St Charleston, SC, 29401","Charleston Crab House","Baja Shrimp Salad","








14.95


","Seafood, American",32.7807917,-79.9282554
"1237","41 S Market St Charleston, SC, 29401","Charleston Crab House","Tuna Poke","








13.95


","Seafood, American",32.7807917,-79.9282554
"1238","41 S Market St Charleston, SC, 29401","Charleston Crab House","House Salad","








6.95


","Seafood, American",32.7807917,-79.9282554
"1239","41 S Market St Charleston, SC, 29401","Charleston Crab House","Fried Crab Claws","








11.95


","Seafood, American",32.7807917,-79.9282554
"1240","41 S Market St Charleston, SC, 29401","Charleston Crab House","Chicken Salad","








13.95


","Seafood, American",32.7807917,-79.9282554
"1241","41 S Market St Charleston, SC, 29401","Charleston Crab House","Crispy Calamari","








11.95


","Seafood, American",32.7807917,-79.9282554
"1242","41 S Market St Charleston, SC, 29401","Charleston Crab House","Blackened Mahi Sandwich","








14.95


","Seafood, American",32.7807917,-79.9282554
"1243","41 S Market St Charleston, SC, 29401","Charleston Crab House","She Crab Soup","








6.95


","Seafood, American",32.7807917,-79.9282554
"1244","41 S Market St Charleston, SC, 29401","Charleston Crab House","House Burger","








12.95


","Seafood, American",32.7807917,-79.9282554
"1245","41 S Market St Charleston, SC, 29401","Charleston Crab House","BBQ Shrimp & Grits","








11.95


","Seafood, American",32.7807917,-79.9282554
"1246","41 S Market St Charleston, SC, 29401","Charleston Crab House","Palmetto Crab Burger","








14.95


","Seafood, American",32.7807917,-79.9282554
"1247","41 S Market St Charleston, SC, 29401","Charleston Crab House","Grilled Salmon Salad","








15.95


","Seafood, American",32.7807917,-79.9282554
"1248","41 S Market St Charleston, SC, 29401","Charleston Crab House","The Crab House Crab Pot","








38.95


","Seafood, American",32.7807917,-79.9282554
"1249","41 S Market St Charleston, SC, 29401","Charleston Crab House","Carolina Platter","








28.95


","Seafood, American",32.7807917,-79.9282554
"1250","41 S Market St Charleston, SC, 29401","Charleston Crab House","Low Country Shrimp Boil","








19.95


","Seafood, American",32.7807917,-79.9282554
"1251","41 S Market St Charleston, SC, 29401","Charleston Crab House","Charleston Shrimp & Grits","








22.95


","Seafood, American",32.7807917,-79.9282554
"1252","41 S Market St Charleston, SC, 29401","Charleston Crab House","Dungeness Crab","








29.95


","Seafood, American",32.7807917,-79.9282554
"1253","41 S Market St Charleston, SC, 29401","Charleston Crab House","Steamin' Tails & Legs","








24.95


","Seafood, American",32.7807917,-79.9282554
"1254","41 S Market St Charleston, SC, 29401","Charleston Crab House","King Crab","








48.95


","Seafood, American",32.7807917,-79.9282554
"1255","41 S Market St Charleston, SC, 29401","Charleston Crab House","Fried Lobster Tails","








29.95


","Seafood, American",32.7807917,-79.9282554
"1256","41 S Market St Charleston, SC, 29401","Charleston Crab House","Market Street Steam Pot","








59.95


","Seafood, American",32.7807917,-79.9282554
"1257","41 S Market St Charleston, SC, 29401","Charleston Crab House","Grilled Shrimp","








21.95


","Seafood, American",32.7807917,-79.9282554
"1258","41 S Market St Charleston, SC, 29401","Charleston Crab House","Snow Crab","








29.95


","Seafood, American",32.7807917,-79.9282554
"1259","41 S Market St Charleston, SC, 29401","Charleston Crab House","Low Country Crab Cakes","








24.95


","Seafood, American",32.7807917,-79.9282554
"1260","41 S Market St Charleston, SC, 29401","Charleston Crab House","Grilled Atlantic Salmon","








24.95


","Seafood, American",32.7807917,-79.9282554
"1261","41 S Market St Charleston, SC, 29401","Charleston Crab House","Broad Street Seafood Pasta","








23.95


","Seafood, American",32.7807917,-79.9282554
"1262","41 S Market St Charleston, SC, 29401","Charleston Crab House","Blackened Chicken Alfredo","








16.95


","Seafood, American",32.7807917,-79.9282554
"1263","41 S Market St Charleston, SC, 29401","Charleston Crab House","Fried Soft Shell Blue Crabs","








25.95


","Seafood, American",32.7807917,-79.9282554
"1264","41 S Market St Charleston, SC, 29401","Charleston Crab House","Collard Greens","








3.95


","Seafood, American",32.7807917,-79.9282554
"1265","41 S Market St Charleston, SC, 29401","Charleston Crab House","Grilled Seafood Trio","








27.95


","Seafood, American",32.7807917,-79.9282554
"1266","41 S Market St Charleston, SC, 29401","Charleston Crab House","Seasoned Waffle Fries","








3.95


","Seafood, American",32.7807917,-79.9282554
"1267","41 S Market St Charleston, SC, 29401","Charleston Crab House","Flounder Fillet","








20.75


","Seafood, American",32.7807917,-79.9282554
"1268","41 S Market St Charleston, SC, 29401","Charleston Crab House","Coleslaw","








3.95


","Seafood, American",32.7807917,-79.9282554
"1269","41 S Market St Charleston, SC, 29401","Charleston Crab House","Capt's Seafood Platter","








25.95


","Seafood, American",32.7807917,-79.9282554
"1270","41 S Market St Charleston, SC, 29401","Charleston Crab House","Charleston Red Rice","








3.95


","Seafood, American",32.7807917,-79.9282554
"1271","41 S Market St Charleston, SC, 29401","Charleston Crab House","Shrimp","








21.75


","Seafood, American",32.7807917,-79.9282554
"1272","41 S Market St Charleston, SC, 29401","Charleston Crab House","Seasonal Veg","








3.95


","Seafood, American",32.7807917,-79.9282554
"1273","41 S Market St Charleston, SC, 29401","Charleston Crab House","Fried Chicken Tenders","








13.95


","Seafood, American",32.7807917,-79.9282554
"1274","41 S Market St Charleston, SC, 29401","Charleston Crab House","Carolina Grits","








3.95


","Seafood, American",32.7807917,-79.9282554
"1275","442 King St Charleston, SC, 29403","Fish","Curry Crab Soup","








8.00


","Seafood, American",32.7887425,-79.9380921
"1276","442 King St Charleston, SC, 29403","Fish","Blackbird Farm Salad","








10.00


","Seafood, American",32.7887425,-79.9380921
"1277","442 King St Charleston, SC, 29403","Fish","Chopped Salad","








10.00


","Seafood, American",32.7887425,-79.9380921
"1278","442 King St Charleston, SC, 29403","Fish","Sweet Chili Calamari","








12.00


","Seafood, American",32.7887425,-79.9380921
"1279","442 King St Charleston, SC, 29403","Fish","Tomato & Mozzarella","








11.00


","Seafood, American",32.7887425,-79.9380921
"1280","442 King St Charleston, SC, 29403","Fish","Tartine","








8.00


","Seafood, American",32.7887425,-79.9380921
"1281","442 King St Charleston, SC, 29403","Fish","Duck Merguez Hash","








12.00


","Seafood, American",32.7887425,-79.9380921
"1282","442 King St Charleston, SC, 29403","Fish","Steam Bun Benedict","








12.00


","Seafood, American",32.7887425,-79.9380921
"1283","442 King St Charleston, SC, 29403","Fish","Baked Egg Cocotte","








12.00


","Seafood, American",32.7887425,-79.9380921
"1284","442 King St Charleston, SC, 29403","Fish","Cabbage Pancake","








12.00


","Seafood, American",32.7887425,-79.9380921
"1285","442 King St Charleston, SC, 29403","Fish","Fried Egg Croque Madame","








12.00


","Seafood, American",32.7887425,-79.9380921
"1286","442 King St Charleston, SC, 29403","Fish","Duck Burger","








12.00


","Seafood, American",32.7887425,-79.9380921
"1287","442 King St Charleston, SC, 29403","Fish","Duck Burger w/ Fried Egg","








2.00


","Seafood, American",32.7887425,-79.9380921
"1288","442 King St Charleston, SC, 29403","Fish","Shrimp Roll","








18.00


","Seafood, American",32.7887425,-79.9380921
"1289","442 King St Charleston, SC, 29403","Fish","Bottomless Mimosas","








12.00


","Seafood, American",32.7887425,-79.9380921
"1290","442 King St Charleston, SC, 29403","Fish","Fish Bloodys","








18.00


","Seafood, American",32.7887425,-79.9380921
"1291","442 King St Charleston, SC, 29403","Fish","Ryse & Shine","








8.00


","Seafood, American",32.7887425,-79.9380921
"1292","442 King St Charleston, SC, 29403","Fish","Cinnamon Toasted","








8.00


","Seafood, American",32.7887425,-79.9380921
"1293","442 King St Charleston, SC, 29403","Fish","Morning Stormy","








8.00


","Seafood, American",32.7887425,-79.9380921
"1294","442 King St Charleston, SC, 29403","Fish","Bacon Fries","








6.00


","Seafood, American",32.7887425,-79.9380921
"1295","442 King St Charleston, SC, 29403","Fish","Vegetables","








6.00


","Seafood, American",32.7887425,-79.9380921
"1296","442 King St Charleston, SC, 29403","Fish","Fried Steam Buns","








4.00


","Seafood, American",32.7887425,-79.9380921
"1297","442 King St Charleston, SC, 29403","Fish","Vanilla Mini Waffles","








6.00


","Seafood, American",32.7887425,-79.9380921
"1298","442 King St Charleston, SC, 29403","Fish","Assorted Dim Sum","








9.00


","Seafood, American",32.7887425,-79.9380921
"1299","442 King St Charleston, SC, 29403","Fish","Chocolate Cake","








8.00


","Seafood, American",32.7887425,-79.9380921
"1300","442 King St Charleston, SC, 29403","Fish","Citrus & Orange Pound Cake","








8.00


","Seafood, American",32.7887425,-79.9380921
"1301","442 King St Charleston, SC, 29403","Fish","Scrambled Eggs","








4.00


","Seafood, American",32.7887425,-79.9380921
"1302","442 King St Charleston, SC, 29403","Fish","Cheese Omelet","








5.00


","Seafood, American",32.7887425,-79.9380921
"1303","442 King St Charleston, SC, 29403","Fish","Bacon Tater Tots","








3.00


","Seafood, American",32.7887425,-79.9380921
"1304","442 King St Charleston, SC, 29403","Fish","Tomato & Mozzarella","








11.00


","Seafood, American",32.7887425,-79.9380921
"1305","442 King St Charleston, SC, 29403","Fish","Blackbird Farm Salad","








10.00


","Seafood, American",32.7887425,-79.9380921
"1306","442 King St Charleston, SC, 29403","Fish","Chopped Salad","








10.00


","Seafood, American",32.7887425,-79.9380921
"1307","442 King St Charleston, SC, 29403","Fish","Curry Crab Soup","








8.00


","Seafood, American",32.7887425,-79.9380921
"1308","442 King St Charleston, SC, 29403","Fish","Fried Quenelle","








12.00


","Seafood, American",32.7887425,-79.9380921
"1309","442 King St Charleston, SC, 29403","Fish","Duck Confit Steam Bun","








12.00


","Seafood, American",32.7887425,-79.9380921
"1310","442 King St Charleston, SC, 29403","Fish","Goat Cheese Steam Bun","








12.00


","Seafood, American",32.7887425,-79.9380921
"1311","442 King St Charleston, SC, 29403","Fish","Pork Belly","








12.00


","Seafood, American",32.7887425,-79.9380921
"1312","442 King St Charleston, SC, 29403","Fish","Pickled Shrimp Escabeche","








12.00


","Seafood, American",32.7887425,-79.9380921
"1313","442 King St Charleston, SC, 29403","Fish","Sweet Chili Calamari","








12.00


","Seafood, American",32.7887425,-79.9380921
"1314","442 King St Charleston, SC, 29403","Fish","Mussels Du Jour","








12.00


","Seafood, American",32.7887425,-79.9380921
"1315","442 King St Charleston, SC, 29403","Fish","Clammer Daves Steamed Clams","








10.00


","Seafood, American",32.7887425,-79.9380921
"1316","442 King St Charleston, SC, 29403","Fish","Baked Clams","








14.00


","Seafood, American",32.7887425,-79.9380921
"1317","442 King St Charleston, SC, 29403","Fish","Octopus","








12.00


","Seafood, American",32.7887425,-79.9380921
"1318","442 King St Charleston, SC, 29403","Fish","Artichoke Samosa","








10.00


","Seafood, American",32.7887425,-79.9380921
"1319","442 King St Charleston, SC, 29403","Fish","Steamed Dumpling","








8.00


","Seafood, American",32.7887425,-79.9380921
"1320","442 King St Charleston, SC, 29403","Fish","Tartine","








8.00


","Seafood, American",32.7887425,-79.9380921
"1321","442 King St Charleston, SC, 29403","Fish","Striped Bass","








26.00


","Seafood, American",32.7887425,-79.9380921
"1322","442 King St Charleston, SC, 29403","Fish","Scallops","








28.00


","Seafood, American",32.7887425,-79.9380921
"1323","442 King St Charleston, SC, 29403","Fish","Flounder","








28.00


","Seafood, American",32.7887425,-79.9380921
"1324","442 King St Charleston, SC, 29403","Fish","Lobster Tail","








29.00


","Seafood, American",32.7887425,-79.9380921
"1325","442 King St Charleston, SC, 29403","Fish","Bouillabaisse","








22.00


","Seafood, American",32.7887425,-79.9380921
"1326","442 King St Charleston, SC, 29403","Fish","Shrimp Roll","








19.00


","Seafood, American",32.7887425,-79.9380921
"1327","442 King St Charleston, SC, 29403","Fish","Duck Confit","








25.00


","Seafood, American",32.7887425,-79.9380921
"1328","442 King St Charleston, SC, 29403","Fish","72 Hour Short Ribs","








29.00


","Seafood, American",32.7887425,-79.9380921
"1329","442 King St Charleston, SC, 29403","Fish","Chicken Cordon Bleu","








26.00


","Seafood, American",32.7887425,-79.9380921
"1330","442 King St Charleston, SC, 29403","Fish","Naked Fish or Tofu Steak","

","Seafood, American",32.7887425,-79.9380921
"1331","442 King St Charleston, SC, 29403","Fish","Fried Rice","








5.00


","Seafood, American",32.7887425,-79.9380921
"1332","442 King St Charleston, SC, 29403","Fish","Bacon Fries","








6.00


","Seafood, American",32.7887425,-79.9380921
"1333","442 King St Charleston, SC, 29403","Fish","Kimchi Pancakes","








6.00


","Seafood, American",32.7887425,-79.9380921
"1334","442 King St Charleston, SC, 29403","Fish","Sweet & Sour","








6.00


","Seafood, American",32.7887425,-79.9380921
"1335","442 King St Charleston, SC, 29403","Fish","Seasonal","








6.00


","Seafood, American",32.7887425,-79.9380921
"1336","442 King St Charleston, SC, 29403","Fish","Mushrooms","








5.00


","Seafood, American",32.7887425,-79.9380921
"1337","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Monday","








6.99


","Seafood, American",32.7546104,-79.9718564
"1338","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Tuesday","








6.99


","Seafood, American",32.7546104,-79.9718564
"1339","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Wednesday","








6.90


","Seafood, American",32.7546104,-79.9718564
"1340","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Thursday","








6.99


","Seafood, American",32.7546104,-79.9718564
"1341","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Friday","








6.99


","Seafood, American",32.7546104,-79.9718564
"1342","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Happy Hours Specials","














0.50+


","Seafood, American",32.7546104,-79.9718564
"1343","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Early Bird Specials","









","Seafood, American",32.7546104,-79.9718564
"1344","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Fried Calamari","








6.99


","Seafood, American",32.7546104,-79.9718564
"1345","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Basket Of Mud Bugs","








7.69


","Seafood, American",32.7546104,-79.9718564
"1346","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Crab Cakes","








7.99


","Seafood, American",32.7546104,-79.9718564
"1347","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Capers Island Crab Dip","








6.99


","Seafood, American",32.7546104,-79.9718564
"1348","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Coconut Fried Shrimp","








6.99


","Seafood, American",32.7546104,-79.9718564
"1349","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Rebel Yell Wings","








6.50


","Seafood, American",32.7546104,-79.9718564
"1350","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Boiled Shrimp","










5.99+


","Seafood, American",32.7546104,-79.9718564
"1351","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Award Winning She Crab Soup","










4.49+


","Seafood, American",32.7546104,-79.9718564
"1352","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Basket Of Fries","








2.49


","Seafood, American",32.7546104,-79.9718564
"1353","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Corn Fritters With Tomato Jam","








4.49


","Seafood, American",32.7546104,-79.9718564
"1354","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Cole Slaw","








1.99


","Seafood, American",32.7546104,-79.9718564
"1355","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Fried Okra Basket","








3.89


","Seafood, American",32.7546104,-79.9718564
"1356","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Grits","








2.25


","Seafood, American",32.7546104,-79.9718564
"1357","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","House Salad","








2.99


","Seafood, American",32.7546104,-79.9718564
"1358","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Crab Cake Salad","








9.99


","Seafood, American",32.7546104,-79.9718564
"1359","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Chicken Cashew Salad","








7.99


","Seafood, American",32.7546104,-79.9718564
"1360","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Spinach Salad","








6.99


","Seafood, American",32.7546104,-79.9718564
"1361","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Fried Oyster Salad","








9.99


","Seafood, American",32.7546104,-79.9718564
"1362","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","The Folly Crab Burger","








8.99


","Seafood, American",32.7546104,-79.9718564
"1363","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Fried Flounder Sandwich","








7.99


","Seafood, American",32.7546104,-79.9718564
"1364","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Chicken Melt","








6.99


","Seafood, American",32.7546104,-79.9718564
"1365","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","The Boardwalk Burger","








7.99


","Seafood, American",32.7546104,-79.9718564
"1366","504 Folly Rd Charleston, SC, 29412","Locklear's Fine Seafood","Buttermilk Fried Chicken Sandwich","








7.99


","Seafood, American",32.7546104,-79.9718564
